date,South Korea,Japan,China,United States of America,United Kingdom,Germany,France,Russia
2018/5/6,42598.28,,10492.02,450.29,27.66,,,
2018/5/7,36899.09,,10004.68,3297.78,215.76,,,
2018/5/8,36900.06,,9686.71,6731.83,388.05,,,
2018/5/9,42378.22,,9081.63,11232.76,659.27,,,
2018/5/10,44297.68,,11075.32,13960.92,768.82,,,
2018/5/11,47666.3,,10766.18,20228.87,1035.59,,,
2018/5/12,58378.42,,10135.73,21028.76,1171.52,,,
2018/5/13,56089.54,,10171.89,20262.06,1166.68,,,
2018/5/14,36159.65,,9515.7,17525.8,1210.79,,,
2018/5/15,31945.8,,9773.24,16940.87,990.43,,,
2018/5/16,87890.44,,13952.22,15741.22,1111.16,,,
2018/5/17,159610.55,,193180.24,18663.95,1184.73,,,
2018/5/18,281860.39,,128398,20417.04,1300.61,,,
2018/5/19,345827.94,,286107.46,18879.61,1166.33,,,
2018/5/20,336059.16,,327655.66,23180.09,1424.33,,,
2018/5/21,256179.77,,176450.41,24070.91,1600.7,,,
2018/5/22,239975.55,,139642.86,37214.52,1606.67,,,
2018/5/23,96113.76,,94284.49,32365.61,1629.1,,,
2018/5/24,98643.79,,63679.87,31088.38,1741.32,,,
2018/5/25,78920.13,,59346.95,34436.55,2759.5,,,
2018/5/26,94572.28,,57898.13,30307.8,2000.48,,,
2018/5/27,92383.72,,49774.45,28099.22,1814.17,,,
2018/5/28,96190.35,,42481.68,35398.15,2384.1,,,
2018/5/29,77128.26,,38440.22,35425.65,2289.85,,,
2018/5/30,74062.34,,41826.44,37376.11,2255.77,,,
2018/5/31,85882.19,,36228.48,38396.3,2455.58,,,
2018/6/1,93227.73,,33710.12,48108.01,2579.99,,,
2018/6/2,74411.72,,32818.75,34405.69,1521.54,,,
2018/6/3,54416.02,,20612.87,28030.16,1197.08,,,
2018/6/4,52766.46,,17261.44,25226.57,1251.35,,,
2018/6/5,21750.06,,16825.3,23183.66,1271.49,,,
2018/6/6,82796.93,,20750.33,22744.41,1210.29,,,
2018/6/7,67447.04,,23964.28,21433.72,1455.81,,,
2018/6/8,100710.06,,39963.18,26555.46,1575.83,,,
2018/6/9,106490.01,,55614.61,24496.97,1297.98,,,
2018/6/10,108536.42,,43946.89,26496.28,1223.32,,,
2018/6/11,70784.15,,24388.36,24205.97,1206.78,,,
2018/6/12,44648.74,,21998.71,20719.79,1025.14,,,
2018/6/13,35655.93,,16084.79,27049.07,1204.69,,,
2018/6/14,27692.32,,13702.55,27821.11,1548.63,,,
2018/6/15,22241.39,,16618.55,31562.66,1624.8,,,
2018/6/16,25798.38,,14233.1,39490.49,2528.91,,,
2018/6/17,22360.54,,13500.32,31820.5,2222.27,,,
2018/6/18,18548.66,,10545.65,29275.01,1669.31,,,
2018/6/19,21502.99,,8668,28587.35,1292.42,,,
2018/6/20,26789.86,,10162.99,20121.36,809.54,,,
2018/6/21,26538.71,,27206.76,18747.34,775.88,,,
2018/6/22,29851.2,,32151.44,17643.64,893.29,,,
2018/6/23,33680.66,,23155.52,18727.92,1093.93,,,
2018/6/24,27668.67,,17747.23,16305.19,754.69,,,
2018/6/25,24461.08,,10041.57,14637.71,786.04,,,
2018/6/26,18771.32,,8992.69,12699.7,762.53,,,
2018/6/27,24306.76,,9072.65,12152.61,697.63,,,
2018/6/28,27283.09,,7458.87,15756.19,944.54,,,
2018/6/29,34998.55,,6952.58,17598.14,1681.24,,,
2018/6/30,61451.57,,8404.51,17242.75,1491.47,,,
2018/7/1,57631.81,,9899.17,22891.58,1531.98,,,
2018/7/2,46850.39,,8461.95,21303.21,1725.01,,,
2018/7/3,39973.61,,7477.48,34350.24,1823.93,,,
2018/7/4,20514.21,,7057.94,33648.48,2030.48,,,
2018/7/5,17738.47,,7220.43,26817.31,1749.88,,,
2018/7/6,16031.43,,6945.08,31610.6,1855.16,,,
2018/7/7,17845.88,,6739.83,23835.06,1587.2,,,
2018/7/8,16162,,6503.34,18355.35,1092.66,,,
2018/7/9,15457.87,,5331.29,14481.93,923.43,,,
2018/7/10,15610.74,,5619.38,11848.73,662.94,,,
2018/7/11,16988.68,,6072.7,11439.86,557.47,,,
2018/7/12,15785.16,,6950.93,13061.41,453.62,,,
2018/7/13,18866.11,,12608.66,14701.87,473.4,,,
2018/7/14,20665.61,,11431.14,23063.74,1047.15,,,
2018/7/15,20725.92,,11919.16,33860.48,1780.11,,,
2018/7/16,23106.75,,11688.88,31939.04,1607.66,,,
2018/7/17,23048.18,,16427.98,63416.32,1987.74,,,
2018/7/18,68619.7,,26804.07,67610.33,3479.78,,,
2018/7/19,60849.97,,44723.44,57306.86,3652.65,,,
2018/7/20,64939.64,,29671.69,67652.83,3561.2,,,
2018/7/21,56449.82,,16557.19,60449.54,3082.46,,,
2018/7/22,56410.14,,11426.41,36313.47,1105.27,,,
2018/7/23,18009.62,,8061.66,29424.08,1053.64,,,
2018/7/24,15403.03,,7488.49,21227.65,819.13,,,
2018/7/25,57839.44,,8630.79,17736.65,1041.9,,,
2018/7/26,60609.22,,20981.83,18876.18,842.94,,,
2018/7/27,70708,,41340.39,20334.79,1012.38,,,
2018/7/28,82314.19,28.88,68233.97,21896.21,909.93,,,
2018/7/29,65277.84,21.51,44923.93,18304.09,1357.7,,,
2018/7/30,59844.47,20345.41,31295.05,20064.5,1095.28,,,
2018/7/31,65825.46,60537.24,25279.43,18081.52,971.65,,,
2018/8/1,50677.93,173039.2,25580.07,27763.25,1153.97,,,
2018/8/2,43866.28,227949.21,20990.06,26473.25,1041.1,,,
2018/8/3,39594.51,260330.08,14970.81,22820.66,918.14,,,
2018/8/4,36051.96,321965.55,17676.58,21297.39,919.44,,,
2018/8/5,22326.02,400373.95,14308.21,20814.87,730.98,,,
2018/8/6,20196.62,354510.02,12298.22,14606.25,733.15,,,
2018/8/7,18653.31,332126.81,12292.88,12177.67,667.83,,,
2018/8/8,16805.11,271620.68,11800.58,11888.92,552.15,,,
2018/8/9,18341.6,216376.47,11848.89,11772.31,522.7,,,
2018/8/10,14455.61,187469.06,12531.66,13272.7,514.68,,,
2018/8/11,13562.37,170260.33,10867.87,15177.31,470.03,,,
2018/8/12,11752.33,182175.07,7807.44,13648.46,533.33,,,
2018/8/13,9497.97,161033.29,6161.98,12670.91,522.99,,,
2018/8/14,14119.53,265251.73,5642.18,13790.7,503.87,,,
2018/8/15,16259.46,320344.69,5607.6,22214.62,813.66,,,
2018/8/16,16536.95,403706.59,8470.26,32294.44,1174.74,,,
2018/8/17,23785.82,585601.67,18183.52,45430.02,1585.82,,,
2018/8/18,25431.59,626637.49,18601.46,69046.82,1959.62,,,
2018/8/19,29529.29,536573.39,14307.32,56930.97,2077.77,,,
2018/8/20,32969.77,454082.38,14632.29,47824.81,1783.59,,,
2018/8/21,95185.5,208943.92,11851,42348.56,1544.76,,,
2018/8/22,143932.89,188881.82,14346.78,24862.71,850.89,,,
2018/8/23,155166.61,164580.44,24099.44,19586.88,773.94,,,
2018/8/24,211576.63,154754.78,123095.4,16379.84,797.07,,,
2018/8/25,204826.2,161792.89,178140.11,13745.38,712.19,,,
2018/8/26,175139.97,155388.49,110942.32,10210.67,634.47,,,
2018/8/27,146003.5,138259.62,85296.09,8272.13,416.54,,,
2018/8/28,136744.59,128326.16,50732.7,7370.65,439.66,,,
2018/8/29,111980.57,132813.14,32768.84,7640.25,382.1,,,
2018/8/30,75031.03,147467.37,28636.85,8765.01,395.67,,,
2018/8/31,107954.18,208362.03,33063.32,11087.83,510.26,,,
2018/9/1,122634.1,482178.08,40387.17,12866.34,611.45,,,
2018/9/2,99270.28,312651.32,31864.78,13868.91,696.49,,,
2018/9/3,114522.07,265232.5,28053.19,17229.26,599.73,,,
2018/9/4,77098.16,180792.02,27282.14,19256.38,863.8,,,
2018/9/5,65367.28,145878.13,23447.26,16487.3,723.59,,,
2018/9/6,62098.62,154043.73,26513.18,14332.77,517.39,,,
2018/9/7,60483.25,175194,15614.41,17020.77,799.18,,,
2018/9/8,39370.61,222200.99,12270.08,16127.55,635.08,,,
2018/9/9,22592.23,223673.12,8034.05,11847.91,617.04,,,
2018/9/10,20621.65,225182.51,7279.73,10163.98,553.27,,,
2018/9/11,18576.1,320863.38,6518.54,15897.73,662.87,,,
2018/9/12,34081.17,349620.04,6963.6,16169.14,630.01,,,
2018/9/13,28901.75,321646.34,28881.32,15264.89,881.23,,,
2018/9/14,41237.63,276107.35,36215.9,15675.23,943.05,,,
2018/9/15,40049.87,228410.71,20102.01,12421.79,677.68,,,
2018/9/16,39485.66,196868.61,12269.43,10440.43,632.59,,,
2018/9/17,37196.25,189543.02,7084.95,7624.08,556.66,,,
2018/9/18,10951.06,140964.6,4711.46,8063.96,500.61,,,
2018/9/19,8841.18,125072.59,4497.37,7366.63,426.77,,,
2018/9/20,10769.38,124552.09,4407.62,7970.85,403.61,,,
2018/9/21,10711.24,106926.56,4189.91,8683.83,617.55,,,
2018/9/22,12164.03,94919.82,4460.91,10203.4,679.02,,,
2018/9/23,11267.41,82896.79,4353.57,9300.27,519.3,,,
2018/9/24,10471.99,73145.2,4397.12,7711.13,371.04,,,
2018/9/25,12180.64,65986.16,3847.75,6873.76,303.08,,,
2018/9/26,11848.63,99016.22,3820.59,5910.19,300.24,,,
2018/9/27,10843.89,99854.74,4511.06,5361.78,304.52,,,
2018/9/28,35631,189380.61,3927.13,5856.19,266.3,,,
2018/9/29,47108.46,291103.74,3956.57,6115.03,268.46,,,
2018/9/30,63924.97,360940.99,24454.91,6512.66,382,,,
2018/10/1,64982.81,595909.18,50552.25,6137.76,341.68,,,
2018/10/2,56276.08,258002.16,37036.11,5050.84,433.1,,,
2018/10/3,64994.98,189282.97,23434.3,6053.67,411.79,,,
2018/10/4,30814.4,143221.9,20735.28,8272.81,528.46,,,
2018/10/5,44608.81,136197.66,20287.92,9912.87,574.95,,,
2018/10/6,40384.3,110210.91,18286.36,15926.98,624.49,,,
2018/10/7,36374.32,103398.16,18477.79,12357.68,1009.15,,,
2018/10/8,30786.7,102611.22,13309.01,9854.63,753.08,,,
2018/10/9,22701.9,66835.94,10475.66,8964.56,660.1,,,
2018/10/10,17053.67,78992.69,10151.79,7653.26,565.5,,,
2018/10/11,14187.35,69395.27,8856.97,12208.86,598.85,,,
2018/10/12,13258.3,77858.93,7420.9,14618.84,699,,,
2018/10/13,12658.75,93310.32,5297.99,25352.37,1419.03,,,
2018/10/14,10481.45,74835.15,4629.69,21836.16,1068.5,,,
2018/10/15,7555.51,59103.39,3776.62,17326.2,750.6,,,
2018/10/16,8212.8,68393.66,4097.55,15003.76,601.74,,,
2018/10/17,11700.68,85206.98,4196.31,10628.07,526.3,,,
2018/10/18,12342.77,88073.09,18537.09,11103.95,406.37,,,
2018/10/19,16269.49,175679.67,21612.9,10758.76,450.1,,,
2018/10/20,19355.15,247974.93,15471.06,11350.27,687.81,,,
2018/10/21,17391.65,176359.41,11679.48,8083.33,469.51,,,
2018/10/22,14111.58,130849.72,10373.35,7028.6,331.09,,,
2018/10/23,11517.33,91956.49,9997.08,5921.42,286.42,,,
2018/10/24,11493.6,108187.03,11112.8,6200.96,281.72,,,
2018/10/25,58257.94,128852.25,10846.81,15540.43,790.75,,,
2018/10/26,70926.25,148132.58,48801.13,23365.15,873.46,,,
2018/10/27,69031.11,223390.75,64990.32,46590.48,2228.09,,,
2018/10/28,53990.66,162493.52,40327.4,28075.78,1528.32,,,
2018/10/29,43502.11,115844.1,22882.16,17552.98,915.06,,,
2018/10/30,32460.56,87675.65,14581.15,13670.29,848.2,,,
2018/10/31,43238.52,106428.5,17024.63,13077.62,720.73,,,
2018/11/1,40772.37,234427.1,19632.64,14689.64,769.31,,,
2018/11/2,36392.89,137311.19,14778.05,13661.86,706.83,,,
2018/11/3,33300.06,101560.3,13494.96,12673.47,577.86,,,
2018/11/4,32069.17,87375.67,12669.09,10711.8,514.5,,,
2018/11/5,20551.8,65432.36,11096.04,9566.86,422.18,,,
2018/11/6,20819.71,63859.22,12063.87,10165.35,446.37,,,
2018/11/7,19505.97,69818.65,13494.65,8727.59,465.45,,,
2018/11/8,19100.19,101373.77,11748.67,9992.04,448.81,,,
2018/11/9,25936.84,116942.58,10641.96,14482.35,482.19,,,
2018/11/10,25042.58,111956.86,14495.76,16846.01,869.05,,,
2018/11/11,22466.67,98297.53,24955.78,16501.27,895.57,,,
2018/11/12,18081.46,79487.75,13724.29,21433.39,763.38,,,
2018/11/13,12789.51,70936.95,8953.75,17932.21,685.91,,,
2018/11/14,13018.85,74781.23,5654.08,16118.62,674.08,,,
2018/11/15,5798.13,70946.42,5219.16,14123.79,537.89,,,
2018/11/16,7233.34,153063.04,4097.37,12888.41,520.63,,,
2018/11/17,7477,187202.98,4751.84,9386.79,356.33,,,
2018/11/18,7971.85,114909.94,5372.14,7185.76,287.41,,,
2018/11/19,7070.15,72886.66,4369.87,5908.02,254.91,,,
2018/11/20,7057.35,61233.73,4844.32,9041.37,345.06,,,
2018/11/21,18620.66,48282.79,4630.5,8486.04,368.79,,,
2018/11/22,28526.13,46339.53,8140.03,12349.05,389.85,,,
2018/11/23,41928.36,89834.9,18754.48,15146.72,474.29,,,
2018/11/24,45264.04,92709.67,29498.4,14176.72,426.43,,,
2018/11/25,40909.53,77910.79,21322.57,9758.36,314.58,,,
2018/11/26,39515.58,64369.73,12742.73,8574.9,266.27,,,
2018/11/27,33467.02,54172.04,11626.34,7899,285.03,,,
2018/11/28,20633.78,53517.61,10663.48,7548.56,274.33,,,
2018/11/29,20756.23,54174.16,9349,7736.11,298.45,,,
2018/11/30,26321.43,71579.61,10591.93,8866.71,327.87,,,
2018/12/1,37248.45,139523.12,13055.73,9150.93,284.74,,,
2018/12/2,25626.42,102023.79,12512.08,8084.28,315.33,,,
2018/12/3,19857.06,75752.06,8519.14,7775.61,269.44,,,
2018/12/4,21524.65,73178.56,7543.52,7222.4,224.81,,,
2018/12/5,28005.54,103027.7,8951.42,6968.2,278.04,,,
2018/12/6,29019.66,97797.46,32292.43,9054.88,280.2,,,
2018/12/7,38431.48,157024.76,49050.59,11795.39,308.59,,,
2018/12/8,38589.82,222355.89,32939.91,17745.03,401.51,,,
2018/12/9,34598.89,178363.27,21070.45,15261.12,578.15,,,
2018/12/10,31173.86,139097.18,14589.52,12860.1,468.53,,,
2018/12/11,14417.47,105159.91,11673.53,11262.87,635.16,,,
2018/12/12,14343.66,109905.81,10701.39,9311.48,449.47,,,
2018/12/13,13974.23,110896.96,9161.57,6466.2,264.97,,,
2018/12/14,12516.95,242907.61,7605.11,5574.84,458.56,,,
2018/12/15,13031.7,313248.88,7723.17,3755.68,249.61,,,
2018/12/16,13636.46,225905.35,7160.5,2589.84,93.07,,,
2018/12/17,12815.03,145277.35,7012.53,2560.79,80.59,,,
2018/12/18,14406.56,86694.87,6411.93,2564.43,99.44,,,
2018/12/19,29401.02,61745.36,7499.92,6272.74,374.94,,,
2018/12/20,30739.95,61871.77,18492.02,11032.73,587.97,,,
2018/12/21,43438.48,60629.14,26623.01,21729.01,899.21,,,
2018/12/22,43211.53,53617.34,51943.13,64680.93,2763.7,,,
2018/12/23,42378.32,57088.75,33435.41,23860.32,1615.89,527.26,248.81,
2018/12/24,41019.65,55353.79,22888.04,21573.79,1129.6,481.16,182.52,
2018/12/25,34416.86,55830.42,17920.57,22648.73,1280.92,531.8,194.67,
2018/12/26,25055.67,53096.17,16711.44,18768.69,1309.7,482.27,276.74,
2018/12/27,20515.46,45132.4,13569.96,12079.8,692.04,185.23,157.65,
2018/12/28,19128.95,51260.1,11259.02,11690.83,576.95,165.56,161.14,
2018/12/29,26959.36,35871.97,8240.69,9878.01,418,221.02,171.7,
2018/12/30,21746.82,83102.23,7844.22,11608.59,453.59,454.27,290.11,
2018/12/31,34092.72,156696.01,20872.42,12541.21,413.92,386.76,227.87,
2019/1/1,42169.85,527667.69,34782.48,20946.36,872.26,518.28,362.8,
2019/1/2,33682.05,320450.26,23134.68,16431.91,777.59,567.5,324.7,
2019/1/3,28696.44,232432.29,18767.12,15333.15,618.61,502.25,319.73,
2019/1/4,30437.91,165419.71,15851.76,17125.23,612.54,605.5,373.39,
2019/1/5,25464.17,168834.84,12545.86,21140.64,680.8,728.59,354.44,
2019/1/6,22858.61,137187.85,12514.43,14988.15,470,462.55,258.4,
2019/1/7,22305.87,101913.14,11754.5,10051.43,441.21,423.05,131.42,
2019/1/8,18781.13,74756.53,10631.34,8255.14,360.24,402.56,124.67,
2019/1/9,34445.48,58950.53,8896.22,8370.94,457.13,377.13,123.84,
2019/1/10,41043.39,50630.59,71433.28,7304.9,375.07,389.61,122.22,
2019/1/11,56832.23,47379.23,74017.47,6870.63,340.44,419.4,149.14,
2019/1/12,56418.18,49664.05,44953.91,7170.51,309.71,394.77,176.17,
2019/1/13,41556.96,50113.71,25802.61,6813.28,276.54,464.97,173.22,
2019/1/14,48267.38,47874.3,15815.27,6219.02,216.37,371.82,141.74,
2019/1/15,41805.99,33425.86,14319.34,5632.63,248.5,294.77,125.81,
2019/1/16,18066.94,37548.91,10127.91,4101.86,159.72,182.36,68.18,
2019/1/17,16558.04,40192.5,13416.22,4244.47,119.73,205.48,95.06,
2019/1/18,18632.56,44035.46,12918.63,4549.56,124.49,186.75,77.2,
2019/1/19,20982.16,61600.57,11411.98,4785.09,109.38,214.61,74.22,
2019/1/20,18420.65,62895.19,9344.16,4155.99,108.5,287.4,79.25,
2019/1/21,15107.45,58029.75,10465.82,3575.44,119.44,256.55,65.98,
2019/1/22,12020.6,50871.81,9931.32,3632.7,135.87,290.05,88.43,
2019/1/23,16217.65,45330.78,9808.2,4631.26,265.37,280.97,96.1,
2019/1/24,15843.58,45053.44,14548.64,7119.78,334.64,333.86,112.89,
2019/1/25,21059.12,47142.82,13855.18,12934.22,500.21,498.66,206.06,
2019/1/26,22195.73,36315.45,13960.79,29230.54,828.75,791.37,299.02,
2019/1/27,21504.87,32233.9,12405.06,20393.93,831.5,695.73,298.6,
2019/1/28,19990.17,26103.43,10274.24,14238.56,658.31,513.33,239.8,
2019/1/29,19924.62,40873.82,10874.23,13669.28,772.75,626.85,321.49,
2019/1/30,18552.58,40542.75,10015.5,15020.78,726.74,659.32,392.9,
2019/1/31,21651.87,52513.43,13289.39,15575.52,706.77,412.79,310.17,
2019/2/1,97343.14,204410.47,80562.28,13978.03,493.08,482.44,296.14,
2019/2/2,93071.06,138549.44,145941.71,14114.26,541.25,577.49,292.38,
2019/2/3,86913.86,105456.44,94060.6,10815.88,496.17,526.17,287.85,
2019/2/4,96116.03,60932.82,97037.56,8374.93,397.21,453.59,311.8,
2019/2/5,61636,51522.16,71533.96,8332.84,347.05,330.96,315.6,
2019/2/6,59744.83,32195.48,59335.55,7917.82,593.58,483.61,401.99,
2019/2/7,49417.13,31484.68,46848.68,7363.43,467.05,427.3,339.37,
2019/2/8,47712.98,31869.25,30259.86,7180.83,307.81,389.65,277.39,
2019/2/9,45157.79,33591.37,40428.28,7416.12,348.98,441.52,347.12,
2019/2/10,41921.59,34893.53,26141.49,7820.6,366.36,444.6,350.14,
2019/2/11,30407.2,33110.65,17780.5,7018.6,272.19,396.02,269.06,
2019/2/12,31934.17,24053.33,17265.52,7264.9,305.54,378,241.18,
2019/2/13,24697.64,25596.96,17916.67,8524.35,355.72,585.37,247.59,
2019/2/14,26353.62,31133.26,23793.01,11568.75,370.67,468.21,239.19,
2019/2/15,25629.87,33828.05,23068.84,11676.03,382.16,458.93,156.21,
2019/2/16,28347.59,42722.3,21839.45,11157.26,468.84,640.76,215.99,
2019/2/17,25832.84,34535.31,23124.38,11309.45,393.44,503.93,184.1,
2019/2/18,24815.17,27926.83,16070.53,9975.17,334.96,400.18,157.25,
2019/2/19,24714.56,26018.78,17355.71,7918.27,336.69,449.4,156.45,
2019/2/20,24577.86,31317.42,16351.85,4929.71,272.09,314.57,78.73,
2019/2/21,24048.53,34384.44,21621.57,4957.36,250.21,363.03,98.12,
2019/2/22,24368.05,57820.82,17325.35,5075.59,394.84,389.83,121.88,
2019/2/23,24865.31,97262.95,13869.57,15811.14,750.49,412.05,189.13,
2019/2/24,25809.76,71957.85,11868.48,11464.44,498.09,455.49,126.5,
2019/2/25,14266.96,68850.87,10422.93,10404.48,563.65,455.12,173.43,
2019/2/26,11498.39,57741.78,8901.26,10316.66,523.19,464.8,233.01,
2019/2/27,13550.72,36916.52,8121.94,11542.45,484.95,420.54,240.99,
2019/2/28,17672.3,44893.69,11787.9,11675.43,597.02,667.43,273.01,
2019/3/1,22176.78,57734.95,12988.73,16567.66,646.49,843.15,368.05,
2019/3/2,17437.71,38903.57,12332.76,26687.92,707.04,980.22,362.09,
2019/3/3,17622.59,31578.13,7220.71,19628.8,811.31,850.26,303.43,
2019/3/4,13440.35,28999.39,9610.83,12629.5,549.5,584.37,363.61,
2019/3/5,12014.71,19760.54,9272.16,10651.37,481.4,602.11,350.16,
2019/3/6,13727.31,21089.24,8799.32,9347.69,433.75,464.64,267.5,
2019/3/7,16110.21,56171.96,26148.59,6253.42,249.78,385.23,204.28,
2019/3/8,18128.69,72338.58,14878.13,7186.94,209.94,429.19,182.45,
2019/3/9,20512.85,198195.85,16713.64,6816.54,152.6,301.94,166.28,
2019/3/10,21011.13,142870.51,13371,5982.04,174.63,334.23,172.48,
2019/3/11,16040.37,90733.72,10834.55,6188.32,237.48,392.38,223.56,
2019/3/12,35430.42,72512.14,10796.37,9132.44,339.6,397.25,324.71,
2019/3/13,39307.68,68956.5,59712.04,9240.95,352.46,412.01,348.81,
2019/3/14,55213.3,68740.01,141166.37,8119.19,323.56,417.06,297.19,
2019/3/15,48731.89,67655.5,70479.64,10318.1,332.41,492.43,250.2,
2019/3/16,89755.81,33723.1,48158.03,34708.08,1046.91,1069.06,527.24,
2019/3/17,83758.51,30495.34,31324.1,26743.2,719.14,935.39,901.41,
2019/3/18,33274.19,24461.6,15882.97,20808.92,608.63,756.42,626.42,
2019/3/19,30105.87,20285.46,12445.49,16597.52,796.93,732.05,555.2,
2019/3/20,19288.99,26010.02,12895.04,16442.53,660.34,763.41,442.7,
2019/3/21,16848.33,35746.99,11964.3,10168.79,354.7,464.53,237.69,
2019/3/22,17332.39,43098.96,12044.66,9419.16,319.03,455.65,232.54,
2019/3/23,16904.35,58598.56,9806.63,9272.26,327.96,532.49,219.87,
2019/3/24,17784.56,52620.62,8946.83,7178.83,283.55,425.51,142.83,
2019/3/25,13620.47,45628.43,8037.48,7480.9,300.14,345.35,80.58,
2019/3/26,13550.92,39380.22,9323.01,8609.83,300.74,287.03,76.52,
2019/3/27,12780.92,32789.74,9755.25,6922.55,278.33,394.25,172.26,
2019/3/28,12721.08,28934.14,8611.07,9679.98,483.51,478.54,206.15,
2019/3/29,11772.58,25539.44,8206.64,16098.27,578.97,612.29,244.81,
2019/3/30,15425.49,22671.21,7233.1,21290.07,614.42,535.61,294.83,
2019/3/31,20084.15,26403.37,9320.87,18794.17,544.76,584.58,265.95,
2019/4/1,21050.5,42237.85,12035.47,13664.55,551.57,549.17,362.9,
2019/4/2,17788.83,44720.96,10394.03,11873.5,535.75,547.91,286.86,
2019/4/3,15521.81,56924.65,10231.92,9174.59,478.75,422.73,267.32,
2019/4/4,13774.97,118314.7,11093.22,10115.16,481.57,455.56,255.49,
2019/4/5,15245.85,199687.36,11306.97,13083.15,520.9,430.02,303.5,
2019/4/6,16203.43,167838.06,9014.43,23412.86,1192.86,553.93,667.19,
2019/4/7,16199.64,121077.31,7742.42,20287.32,889.08,548.1,463.45,
2019/4/8,14863.17,89987.07,7902.24,16974.01,594.55,449.96,347.28,
2019/4/9,17652.03,51508.45,9291.39,14534.72,581.31,581.49,319.42,
2019/4/10,15791.61,38359.73,10767.31,14774.95,582.46,498.57,368.28,
2019/4/11,12953,32411.66,8968.42,9107.35,351.38,283.49,259.9,
2019/4/12,13495.68,30721.64,5598.81,8963.74,339.2,346.84,370.54,
2019/4/13,12741.93,33210.26,4692.6,11331.87,344.54,356.14,261.88,
2019/4/14,13060.34,29886.19,4452.5,9455.04,381.21,335.38,210.63,
2019/4/15,8276.51,28031.47,3642.54,8890.37,317.56,309.84,156.71,
2019/4/16,5921.77,29737.21,4177.63,8384.64,311.85,303.27,104.11,
2019/4/17,15485.41,27404.72,5028.31,8139.48,313.72,310.04,146.86,
2019/4/18,23024,30230.47,38076.47,10870.34,411,373.15,233.28,
2019/4/19,33057.88,41579.97,36144.91,16930.46,473.96,523.31,238.34,
2019/4/20,34246.76,76669.55,34882.98,22689.87,477.12,511.92,332.84,
2019/4/21,32540.46,69284.19,16845.53,17065.69,402.28,443.65,326.71,
2019/4/22,27600.07,48330.69,11034.44,12899.72,523.76,382.42,318.94,
2019/4/23,27210.86,35862.01,9510.27,11919.3,435.37,430.02,234.22,
2019/4/24,10443.63,32357.72,8326.17,10569.11,533.44,383.73,251.36,
2019/4/25,9425.25,41296.14,7904.02,8582.01,417.9,236.68,211.63,
2019/4/26,10747.7,70077.13,6728.29,7385.9,322.58,277.18,226.47,
2019/4/27,10851.81,106576.2,7071.63,8410.75,416.89,273.44,258.11,
2019/4/28,13861.3,77564.39,6667.46,8159.15,411.21,244.73,285.17,
2019/4/29,18131,72397.55,27870.06,11326.3,518.12,386.35,303.48,
2019/4/30,40115.35,89503.02,31301.85,16517.4,733.59,492.52,344.8,
2019/5/1,52042.26,112486.96,39347.29,15846.6,673.38,595.37,436.19,
2019/5/2,31829.38,71579.29,27275.98,13871.32,613.41,504.36,312.68,
2019/5/3,38025.57,77500.94,17726.12,14546.27,705.32,526.84,367.79,
2019/5/4,22409.38,60478.35,12819.87,14090.65,771.55,662.96,434.75,
2019/5/5,21382.38,54015.82,10759.09,20172.42,1199.99,1038.36,661.09,
2019/5/6,18197.8,45957.88,11424.15,25875.53,1596.76,1766.23,1253.4,
2019/5/7,12952.07,33255.47,8520.02,58068.4,2827.22,2084.71,1622.84,
2019/5/8,13633.22,27457.96,10130.87,77732.71,3286.04,1912.26,2434.99,
2019/5/9,13552.78,23721.66,17960.67,74874.08,3249.21,2737.61,1949.26,
2019/5/10,15868.41,32074.95,17213.81,79303.93,3957.44,2777.4,1709.51,
2019/5/11,17560.63,45609.3,15306.18,74215.66,3425.29,2646.15,1623.69,
2019/5/12,14475.58,28308.75,12521.62,52256.12,2198.2,1742.59,1108.46,
2019/5/13,12225.37,21275.21,10678.97,27704.35,1348.55,863.99,549.91,
2019/5/14,11831.66,19828.93,8808.9,24111.21,942.6,820.24,435.01,
2019/5/15,11850.23,13483.61,12883.53,24309.72,798.57,649.36,442.42,
2019/5/16,53699.8,14315.74,163385.78,25569.25,1156.46,813.22,465.89,
2019/5/17,72579.51,19298.52,154031.07,26076.6,1110.59,880.87,466.53,
2019/5/18,144798.92,24284.61,77845.74,22027.44,907.19,813.11,411.55,
2019/5/19,184475.33,23163.13,119094.86,16638.18,690.03,677.26,376.92,
2019/5/20,196396.05,19479.88,186099.06,14259.17,486.1,524.74,266.38,
2019/5/21,175375.56,19632.15,147289.08,12734.35,606.22,462.85,424.84,
2019/5/22,163448.05,28337.35,82378.17,14504.91,897.79,606.84,282.76,
2019/5/23,158969.95,29778.95,45789.98,15107.29,595.76,463.32,241.88,
2019/5/24,117443.34,50242.77,38204.56,15906.18,638.49,540.5,222.74,
2019/5/25,89826.64,57876.26,37239.34,13394.12,530.59,509.87,217.06,
2019/5/26,53617.11,47068.6,33788.62,14102.62,684.69,575.94,214.23,
2019/5/27,37838.7,33454.86,28645.46,14452.38,674.79,462.58,174.75,
2019/5/28,38528.28,31848.79,24974.53,13714.2,582.18,417.37,225.27,
2019/5/29,32080.58,18881.35,20336.24,11492.17,526.35,504.33,311.8,
2019/5/30,36830.46,18347.42,25061.27,12917,520.86,507.35,440.15,
